-0.604559;0.79656;0;-5.6033;-4.35153;0;-11.7045;-10.6851;0;-20.207;-19.5249;0;-31.1108;-30.8711;0;-44.4158;-44.7236;0;-60.122;-61.0825;0;-78.2295;-79.9476;0;-98.7383;-101.319;0;-121.648;-125.197;0;-146.96;-151.581;0;-174.672;-180.472;0;-204.786;-211.868;0;-237.301;-245.771;0;-272.217;-282.181;0;-309.535;-321.097;0;-349.253;-362.519;0;-391.373;-406.447;0;-435.895;-452.882;0;-482.817;-501.823;0;-532.141;-553.271;0;-583.866;-607.224;0;-637.992;-663.684;0;-694.52;-722.651;0;-753.448;-784.123;0;-814.778;-848.102;0;-878.51;-914.588;0;-944.642;-983.58;0;-1013.18;-1055.08;0;-1084.11;-1129.08;0;-1157.45;-1205.59;0;-1233.18;-1284.61;0;-1311.32;-1366.13;0;-1391.86;-1450.16;0;-1474.8;-1536.7;0;-1560.15;-1625.74;0;-1647.89;-1717.29;0;-1738.04;-1811.34;0;-1830.58;-1907.91;0;-1925.53;-2006.97;0;-2022.88;-2108.55;0;-2122.63;-2212.63;0;-2224.78;-2319.21;0;-2329.33;-2428.31;0;-2436.29;-2539.91;0;-2545.64;-2654.01;0;-2657.4;-2770.62;0;-2771.56;-2889.74;0;-2888.11;-3011.37;0;-3007.07;-3135.5;0;-3128.44;-3262.13;0;-3252.2;-3391.28;0;-3378.36;-3522.93;0;-3506.93;-3657.08;0;-3637.89;-3793.75;0;-3771.26;-3932.92;0;-3907.03;-4074.59;0;-4045.2;-4218.77;0;-4185.77;-4365.46;0;-4328.74;-4514.65;0;-4474.12;-4666.35;0;-4621.89;-4820.56;0;-4772.07;-4977.27;0;-4924.65;-5136.49;0;-5079.62;-5298.22;0;-5237;-5462.45;0;-5396.79;-5629.19;0;-5558.97;-5798.44;0;-5723.55;-5970.19;0;-5890.54;-6144.44;0;-6059.92;-6321.21;0;-6231.71;-6500.48;0;-6405.9;-6682.25;0;-6582.49;-6866.54;0;-6761.48;-7053.33;0;-6942.87;-7242.62;0;-7126.67;-7434.42;0;-7312.86;-7628.73;0;-7501.46;-7825.54;0;-7692.46;-8024.87;0;-7885.86;-8226.69;0;-8081.66;-8431.03;0;-8279.86;-8637.87;0;-8480.46;-8847.21;0;-8683.46;-9059.06;0;-8888.87;-9273.42;0;-9096.67;-9490.29;0;-9306.88;-9709.66;0;-9519.49;-9931.54;0;-9734.5;-10155.9;0;-9951.91;-10382.8;0;-10171.7;-10612.2;0;-10393.9;-10844.1;0;-10618.6;-11078.5;0;-10845.6;-11315.4;0;-11075;-11554.9;0;-11306.8;-11796.8;0;-11541;-12041.2;0;-11777.6;-12288.2;0;-12016.7;-12537.6;0;-12258.1;-12789.6;0;-12501.9;-13044;0;-12748.1;-13301;0;-12996.8;-13560.5;0;-13247.8;-13822.4;0;-13501.2;-14086.9;0;-13757.1;-14353.9;0;-14015.3;-14623.4;0;-14275.9;-14895.4;0;-14539;-15169.9;0;-14804.4;-15446.9;0;-15072.2;-15726.5;0;-15342.5;-16008.5;0;-15615.1;-16293;0;-15890.2;-16580.1;0;-16167.6;-16869.6;0;-16447.4;-17161.7;0;-16729.7;-17456.2;0;-17014.3;-17753.3;0;-17301.4;-18052.9;0;-17590.8;-18355;0;-17882.7;-18659.5;0;-18176.9;-18966.6;0;-18473.6;-19276.2;0;-18772.6;-19588.3;0;-19074.1;-19903;0;-19378;-20220.1;0;-19684.2;-20539.7;0;-19992.9;-20861.8;0;-20303.9;-21186.5;0;-20617.4;-21513.6;0;-20933.3;-21843.3;0;-21251.5;-22175.4;0;-21572.2;-22510.1;0;-21895.2;-22847.2;0;-22220.7;-23186.9;0;-22548.6;-23529.1;0;-22878.9;-23873.8;0;-23211.5;-24221;0;-23546.6;-24570.7;0;-23884.1;-24922.9;0;-24223.9;-25277.6;0;-24566.2;-25634.8;0;-24910.9;-25994.5;0;-25258;-26356.8;0;-25607.5;-26721.5;0;-25959.3;-27088.8;0;-26313.6;-27458.5;0;-26670.3;-27830.8;0;-27029.4;-28205.5;0;-27390.9;-28582.8;0;-27754.8;-28962.6;0;-28121.1;-29344.9;0;-28489.7;-29729.7;0;-28860.8;-30116.9;0;-29234.3;-30506.7;0;-29610.2;-30899.1;0;-29988.5;-31293.9;0;-30369.2;-31691.2;0;-30752.3;-32091;0;-31137.8;-32493.4;0;-31525.7;-32898.2;0;-31916;-33305.5;0;-32308.7;-33715.4;0;-32703.8;-34127.7;0;-33101.3;-34542.6;0;-33501.2;-34960;0;-33903.5;-35379.9;0;-34308.2;-35802.2;0;-34715.4;-36227.1;0;-35124.9;-36654.5;0;-35536.8;-37084.4;0;-35951.1;-37516.8;0;-36367.8;-37951.8;0;-36786.9;-38389.2;0;-37208.4;-38829.1;0;-37632.4;-39271.5;0;-38058.7;-39716.5;0;-38487.4;-40163.9;0;-38918.5;-40613.9;0;-39352.1;-41066.3;0;-39788;-41521.3;0;-40226.3;-41978.8;0;-40667;-42438.8;0;-41110.2;-42901.2;0;-41555.7;-43366.2;0;-42003.6;-43833.7;0;-42454;-44303.7;0;-42906.7;-44776.2;0;-43361.8;-45251.3;0;-43819.4;-45728.8;0;-44279.3;-46208.8;0;-44741.6;-46691.4;0;-45206.4;-47176.4;0;-45673.5;-47663.9;0;-46143.1;-48154;0;-46615;-48646.6;0;-47089.3;-49141.6;0;-47566.1;-49639.2;0;-48045.2;-50139.3;0;-48526.8;-50641.9;0;-49010.7;-51147;0;-49497.1;-51654.6;0;-49985.8;-52164.7;0;-50477;-52677.3;0;-50970.6;-53192.4;0;-51466.5;-53710;0;-51964.9;-54230.1;0;-52465.6;-54752.8;0;-52968.8;-55277.9;0;-53474.3;-55805.6;0;-53982.3;-56335.7;0;-54492.7;-56868.4;0;-55005.4;-57403.6;0;-55520.6;-57941.2;0;-56038.2;-58481.4;0;-56558.1;-59024.1;0;-57080.5;-59569.3;0;-57605.3;-60117;0;-58132.5;-60667.2;0;-58662;-61219.9;0;-59194;-61775.1;0;-59728.4;-62332.9;0;-60265.2;-62893.1;0;-60804.3;-63455.8;0;-61345.9;-64021.1;0;-61889.9;-64588.8;0;-62436.3;-65159.1;0;-62985.1;-65731.8;0;-63536.3;-66307.1;0;-64089.8;-66884.9;0;-64645.8;-67465.2;0;-65204.2;-68048;0;-65765;-68633.3;0;-66328.2;-69221.1;0;-66893.8;-69811.4;0;-67461.8;-70404.2;0;-68032.2;-70999.5;0;-68605;-71597.3;0;-69180.2;-72197.7;0;-69757.8;-72800.5;0;-70337.8;-73405.8;0;-70920.2;-74013.7;0;-71505;-74624.1;0;-72092.2;-75236.9;0;-72681.8;-75852.3;0;-73273.8;-76470.2;0;-73868.2;-77090.5;0;-74465;-77713.4;0;-75064.2;-78338.8;0;-75665.8;-78966.7;0;-76269.8;-79597.1;0;-76876.3;-80230.1;0;-77485.1;-80865.5;0;-78096.3;-81503.4;0;-78709.9;-82143.8;0;-79325.9;-82786.8;0;-79944.3;-83432.2;0;-80565.2;-84080.2;0;-81188.4;-84730.6;0;-81814;-85383.6;0;-82442;-86039.1;0;-83072.5;-86697.1;0;-83705.3;-87357.5;0;-84340.5;-88020.5;0;-84978.1;-88686;0;-85618.2;-89354;0;-86260.6;-90024.5;0;-86905.4;-90697.6;0;-87552.7;-91373.1;0;-88202.3;-92051.1;0;-88854.4;-92731.7;0;-89508.8;-93414.7;0;-90165.6;-94100.2;0;-90824.9;-94788.3;0;-91486.5;-95478.9;0;-92150.6;-96171.9;0;-92817;-96867.5;0;-93485.9;-97565.6;0;-94157.1;-98266.2;0;-94830.8;-98969.3;0;-95506.8;-99674.9;0;-96185.3;-100383;0;-96866.1;-101094;0;-97549.4;-101807;0;-98235;-102522;0;-98923.1;-103240;0;-99613.5;-103961;0;-100306;-104684;0;-101002;-105410;0;-101699;-106138;0;-102399;-106869;0;-103102;-107602;0;-103807;-108338;0;-104514;-109076;0;-105224;-109816;0;-105936;-110560;0;-106650;-111305;0;-107367;-112053;0;-108086;-112804;0;-108808;-113557;0;-109532;-114313;0;-110259;-115071;0;-110987;-115832;0;-111719;-116595;0;-112452;-117361;0;-113188;-118129;0;-113927;-118900;0;-114668;-119673;0;-115411;-120449;0;-116157;-121227;0;-116905;-122008;0;-117655;-122792;0;-118408;-123577;0;-119164;-124366;0;-119921;-125156;0;-120681;-125950;0;-121444;-126746;0;-122209;-127544;0;-122976;-128345;0;-123746;-129148;0;-124518;-129954;0;-125292;-130762;0;-126069;-131573;0;-126849;-132387;0;-127630;-133202;0;-128414;-134021;0;-129201;-134842;0;-129990;-135665;0;-130781;-136491;0;-131575;-137319;0;-132371;-138150;0;-133169;-138984;0;-133970;-139820;0;-134774;-140658;0;-135579;-141499;0;-136387;-142343;0;-137198;-143188;0;-138011;-144037;0;-138826;-144888;0;-139644;-145741;0;-140464;-146597;0;-141287;-147456;0;-142112;-148317;0;-142939;-149180;0;-143769;-150046;0;-144601;-150915;0;-145435;-151786;0;-146272;-152659;0;-147112;-153535;0;-147953;-154414;0;-148797;-155295;0;-149644;-156179;0;-150493;-157065;0;-151344;-157953;0;-152198;-158844;0;-153054;-159738;0;-153913;-160634;0;-154774;-161532;0;-155637;-162434;0;-156503;-163337;0;-157371;-164243;0;-158241;-165152;0;-159114;-166063;0;-159990;-166977;0;-160867;-167893;0;-161748;-168811;0;-162630;-169733;0;-163515;-170656;0;-164403;-171582;0;-165292;-172511;0;-166184;-173442;0;-167079;-174376;0;-167976;-175312;0;-168875;-176251;0;-169777;-177192;0;-170681;-178136;0;-171588;-179082;0;-172497;-180030;0;-173408;-180982;0;-174322;-181935;0;-175238;-182892;0;-176157;-183850;0;-177078;-184812;0;-178001;-185775;0;-178927;-186742;0;-179855;-187710;0;-180786;-188682;0;-181719;-189655;0;-182654;-190632;0;-183592;-191611;0;-184532;-192592;0;-185475;-193576;0;-186420;-194562;0;-187367;-195551;0;-188317;-196542;0;-189269;-197536;0;-190224;-198532;0;-191181;-199531;0;-192140;-200532;0;-193102;-201536;0;-194066;-202543;0;-195033;-203551;0;-196002;-204563;0;-196973;-205577;0;-197947;-206593;0;-198923;-207612;0;-199902;-208633;0;-200883;-209657;0;-201866;-210684;0;-202852;-211713;0;-203840;-212744;0;-204831;-213778;0;-205824;-214814;0;-206819;-215853;0;-207817;-216895;0;-208817;-217939;0;-209820;-218985;0;-210825;-220034;0;-211832;-221086;0;-212842;-222140;0;-213854;-223196;0;-214869;-224255;0;-215886;-225317;0;-216905;-226381;0;-217927;-227447;0;-218951;-228516;0;-219978;-229588;0;-221007;-230662;0;-222038;-231738;0;-223072;-232817;0;-224108;-233899;0;-225147;-234983;0;-226188;-236069;0;-227232;-237158;0;-228277;-238250;0;-229326;-239344;0;-230376;-240441;0;-231429;-241540;0;-232485;-242641;0;-233543;-243746;0;-234603;-244852;0;-235666;-245961;0;-236731;-247073;0;-237798;-248187;0;-238868;-249304;0;-239940;-250423;0;-241015;-251544;0;-242092;-252669;0;-243171;-253795;0;-244253;-254924;0;-245338;-256056;0;-246424;-257190;0;-247513;-258327;0;-248605;-259466;0;-249699;-260608;0;-250795;-261752;0;-251894;-262899;0;-252995;-264048;0;-254098;-265200;0;-255204;-266354;0;-256312;-267511;0;-257423;-268670;0;-258536;-269832;0;-259651;-270996;0;-260769;-272163;0;-261890;-273332;0;-263012;-274504;0;-264137;-275678;0;-265265;-276855;0;-266395;-278034;0;-267527;-279216;0;-268662;-280400;0;-269799;-281587;0;-270938;-282776;0;-272080;-283968;0;-273224;-285162;0;-274371;-286359;0;-275520;-287559;0;-276672;-288761;0;-277826;-289965;0;-278982;-291172;0;-280141;-292381;0;-281302;-293593;0;-282465;-294807;0;-283631;-296024;0;-284799;-297244;0;-285970;-298466;0;-287143;-299690;0;-288319;-300917;0;-289497;-302146;0;-290677;-303378;0;-291860;-304613;0;-293045;-305850;0;-294232;-307089;0;-295422;-308331;0;-296615;-309575;0;-297809;-310822;0;-299006;-312072;0;-300206;-313324;0;-301408;-314578;0;-302612;-315835;0;-303819;-317095;0;-305028;-318357;0;-306240;-319621;0;-307454;-320888;0;-308670;-322158;0;-309889;-323430;0;-311110;-324704;0;-312333;-325981;0;-313559;-327261;0;-314788;-328543;0;-316018;-329828;0;-317251;-331115;0;-318487;-332404;0;-319725;-333696;0;-320965;-334991;0;-322208;-336288;0;-323453;-337588;0;-324701;-338890;0;-325951;-340194;0;-327203;-341501;0;-328458;-342811;0;-329715;-344123;0;-330974;-345438;0;-332236;-346755;0;-333501;-348075;0;-334768;-349397;0;-336037;-350721;0;-337308;-352049;0;-338582;-353378;0;-339859;-354710;0;-341137;-356045;0;-342419;-357382;0;-343702;-358722;0;-344988;-360064;0;-346276;-361409;0;-347567;-362756;0;-348860;-364106;0;-350156;-365458;0;-351454;-366813;0;-352754;-368170;0;-354057;-369530;0;-355362;-370892;0;-356670;-372257;0;-357980;-373624;0;-359292;-374994;0;-360607;-376366;0;-361924;-377741;0;-363244;-379118;0;-364566;-380498;0;-365890;-381880;0;-367217;-383265;0;-368546;-384653;0;-369878;-386042;0;-371212;-387435;0;-372548;-388830;0;-373887;-390227;0;-375228;-391627;0;-376572;-393029;0;-377918;-394434;0;-379266;-395841;0;-380617;-397251;0;-381970;-398664;0;-383326;-400078;0;-384684;-401496;0;-386044;-402916;0;-387407;-404338;0;-388772;-405763;0;-390140;-407191;0;-391510;-408620;0;-392882;-410053;0;-394257;-411488;0;-395634;-412925;0;-397014;-414365;0;-398396;-415808;0;-399780;-417253;0;-401167;-418700;0;-402556;-420150;0;-403948;-421603;0;-405342;-423058;0;-406738;-424515;0;-408137;-425975;0;-409538;-427438;0;-410942;-428903;0;-412348;-430370;0;-413756;-431840;0;-415167;-433313;0;-416581;-434788;0;-417996;-436265;0;-419414;-437745;0;-420835;-439228;0;-422257;-440713;0;-423683;-442201;0;-425110;-443691;0;-426540;-445183;0;-427973;-446678;0;-429408;-448176;0;-430845;-449676;0;-432285;-451179;0;-433727;-452684;0;-435171;-454191;0;-436618;-455701;0;-438067;-457214;0;-439519;-458729;0;-440973;-460247;0;-442429;-461767;0;-443888;-463290;0;-445349;-464815;0;-446813;-466343;0;-448279;-467873;0;-449748;-469405;0;-451219;-470941;0;-452692;-472478;0;-454167;-474019;0;-455646;-475561;0;-457126;-477106;0;-458609;-478654;0;-460094;-480204;0;-461582;-481757;0;-463072;-483312;0;-464564;-484870;0;-466059;-486430;0;-467557;-487993;0;-469056;-489558;0;-470558;-491126;0;-472063;-492696;0;-473570;-494269;0;-475079;-495845;0;-476591;-497422;0;-478105;-499003;0;-479621;-500585;0;-481140;-502171;0;-482661;-503759;0;-484185;-505349;0;-485711;-506942;0;-487240;-508537;0;-488771;-510135;0;-490304;-511735;0;-491840;-513338;0;-493378;-514944;0;-494918;-516551;0;-496461;-518162;0;-498006;-519775;0;-499554;-521390;0;-501104;-523008;0;-502657;-524628;0;-504212;-526251;0;-505769;-527877;0;-507329;-529505;0;-508891;-531135;0;-510455;-532768;0;-512022;-534404;0;-513591;-536041;0;-515163;-537682;0;-516737;-539325;0;-518314;-540970;0;-519893;-542618;0;-521474;-544269;0;-523058;-545922;0;-524644;-547577;0;-526232;-549235;0;-527823;-550896;0;-529417;-552559;0;-531012;-554224;0;-532611;-555892;0;-534211;-557563;0;-535814;-559236;0;-537419;-560911;0;-539027;-562590;0;-540637;-564270;0;-542250;-565953;0;-543865;-567639;0;-545482;-569327;0;-547102;-571017;0;-548724;-572710;0;-550348;-574406;0;-551975;-576104;0;-553605;-577805;0;-555236;-579508;0;-556871;-581214;0;-558507;-582922;0;-560146;-584632;0;-561787;-586345;0;-563431;-588061;0;-565077;-589779;0;-566726;-591500;0;-568377;-593223;0;-570030;-594949;0;-571686;-596677;0;-573344;-598408;0;-575005;-600141;0;-576668;-601877;0;-578333;-603615;0;-580001;-605355;0;-581671;-607099;0;-583344;-608844;0;-585019;-610593;0;-586696;-612343;0;-588376;-614097;0;-590058;-615852;0;-591742;-617611;0;-593429;-619371;0;-595119;-621135;0;-596811;-622900;0;-598505;-624669;0;-600201;-626439;0;-601900;-628213;0;-603602;-629989;0;-605305;-631767;0;-607012;-633548;0;-608720;-635331;0;-610431;-637117;0;-612145;-638905;0;-613860;-640696;0;-615579;-642489;0;-617299;-644285;0;-619022;-646084;0;-620748;-647884;0;-622475;-649688;0;-624206;-651494;0;-625938;-653302;0;-627673;-655113;0;-629411;-656926;0;-631150;-658742;0;-632893;-660561;0;-634637;-662382;0;-636384;-664205;0;-638134;-666031;0;-639885;-667859;0;-641640;-669690;0;-643396;-671524;0;-645155;-673360;0;-646917;-675198;0;-648681;-677039;0;-650447;-678883;0;-652215;-680729;0;-653986;-682577;0;-655760;-684428;0;-657536;-686281;0;-659314;-688137;0;-661094;-689996;0;-662878;-691857;0;-664663;-693721;0;-666451;-695587;0;-668241;-697455;0;-670034;-699326;0;-671829;-701200;0;-673626;-703076;0;-675426;-704954;0;-677228;-706835;0;-679033;-708719;0;-680840;-710605;0;-682649;-712494;0;-684461;-714385;0;-686275;-716278;0;-688092;-718174;0;-689911;-720073;0;-691733;-721974;0;-693556;-723878;0;-695383;-725784;0;-697211;-727693;0;-699042;-729604;0;-700876;-731517;0;-702712;-733433;0;-704550;-735352;0;-706391;-737273;0;-708234;-739197;0;-710079;-741123;0;-711927;-743052;0;-713777;-744983;0;-715630;-746917;0;-717485;-748853;0;-719342;-750792;0;-721202;-752733;0;-723064;-754677;0;-724929;-756623;0;-726796;-758572;0;-728666;-760523;0;-730538;-762477;0;-732412;-764433;0;-734289;-766392;0;-736168;-768353;0;-738049;-770317;0;-739933;-772283;0;-741819;-774252;0;-743708;-776223;0;-745599;-778197;0;-747492;-780173;0;-749388;-782152;0;-751287;-784133;0;-753187;-786117;0;-755090;-788103;0;-756996;-790092;0;-758904;-792084;0;-760814;-794077;0;-762727;-796074;0;-764642;-798073;0;-766559;-800074;0;-768479;-802078;0;-770402;-804084;0;-772326;-806093;0;-774253;-808105;0;-776183;-810118;0;-778115;-812135;0;-780049;-814154;0;-781986;-816175;0;-783925;-818199;0;-785866;-820226;0;-787810;-822254;0;-789757;-824286;0;-791705;-826320;0;-793656;-828356;0;-795610;-830395;0;-797566;-832437;0;-799524;-834481;0;-801485;-836527;0;-803448;-838576;0;-805414;-840628;0;-807382;-842682;0;-809352;-844738;0;-811325;-846797;0;-813300;-848859;0;-815277;-850923;0;-817257;-852989;0;-819239;-855058;0;-821224;-857130;0;-823211;-859204;0;-825201;-861280;0;-827193;-863360;0;-829187;-865441;0;-831184;-867525;0;-833183;-869612;0;-835185;-871701;0;-837189;-873792;0;-839195;-875887;0;-841204;-877983;0;-843215;-880082;0;-845228;-882184;0;-847244;-884288;0;-849263;-886395;0;-851283;-888504;0;-853307;-890615;0;-855332;-892730;0;-857360;-894846;0;-859390;-896965;0;-861423;-899087;0;-863458;-901211;0;-865496;-903338;0;-867536;-905467;0;-869578;-907599;0;-871623;-909733;0;-873670;-911870;0;-875720;-914009;0;-877772;-916151;0;-879826;-918295;0;-881883;-920442;0;-883942;-922591;0;-886004;-924743;0;-888067;-926897;0;-890134;-929054;0;-892203;-931213;0;-894274;-933375;0;-896347;-935539;0;-898423;-937706;0;-900502;-939875;0;-902583;-942047;0;-904666;-944221;0;-906751;-946398;0;-908839;-948577;0;-910930;-950759;0;-913022;-952944;0;-915118;-955130;0;-917215;-957320;0;-919315;-959512;0;-921418;-961706;0;-923522;-963903;0;-925630;-966102;0;-927739;-968304;0;-929851;-970508;0;-931966;-972715;0;-934082;-974925;0;-936202;-977137;0;-938323;-979351;0;-940447;-981568;0;-942574;-983787;0;-944702;-986009;0;-946834;-988234;0;-948967;-990461;0;-951103;-992690;0;-953242;-994922;0;-955382;-997156;0;-957526;-999393;0;-959671;-1.00163e+006;0;-961819;-1.00387e+006;0;-963970;-1.00612e+006;0;-966123;-1.00837e+006;0;-968278;-1.01062e+006;0;-970435;-1.01287e+006;0;-972595;-1.01512e+006;0;-974758;-1.01738e+006;0;-976923;-1.01964e+006;0;-979090;-1.0219e+006;0;-981260;-1.02417e+006;0;-983432;-1.02643e+006;0;-985606;-1.0287e+006;0;-987783;-1.03097e+006;0;-989962;-1.03325e+006;0;-992144;-1.03553e+006;0;-994328;-1.03781e+006;0;-996514;-1.04009e+006;0;-998703;-1.04237e+006;0;-1.00089e+006;-1.04466e+006;0;-1.00309e+006;-1.04695e+006;0;-1.00528e+006;-1.04924e+006;0;-1.00748e+006;-1.05154e+006;0;-1.00968e+006;-1.05383e+006;0;-1.01189e+006;-1.05613e+006;0;-1.01409e+006;-1.05843e+006;0;-1.0163e+006;-1.06074e+006;0;-1.01851e+006;-1.06305e+006;0;-1.02072e+006;-1.06536e+006;0;-1.02294e+006;-1.06767e+006;0;-1.02516e+006;-1.06998e+006;0;-1.02738e+006;-1.0723e+006;0;-1.0296e+006;-1.07462e+006;0;-1.03182e+006;-1.07694e+006;0;-1.03405e+006;-1.07927e+006;0;-1.03628e+006;-1.08159e+006;0;-1.03851e+006;-1.08392e+006;0;-1.04075e+006;-1.08626e+006;0;-1.04298e+006;-1.08859e+006;0;-1.04522e+006;-1.09093e+006;0;-1.04746e+006;-1.09327e+006;0;-1.04971e+006;-1.09561e+006;0;-1.05196e+006;-1.09795e+006;0;-1.0542e+006;-1.1003e+006;0;-1.05646e+006;-1.10265e+006;0;-1.05871e+006;-1.105e+006;0;-1.06097e+006;-1.10736e+006;0;-1.06322e+006;-1.10972e+006;0;-1.06548e+006;-1.11207e+006;0;-1.06775e+006;-1.11444e+006;0;-1.07001e+006;-1.1168e+006;0;-1.07228e+006;-1.11917e+006;0;-1.07455e+006;-1.12154e+006;0;-1.07683e+006;-1.12391e+006;0;-1.0791e+006;-1.12629e+006;0;-1.08138e+006;-1.12866e+006;0;-1.08366e+006;-1.13104e+006;0;-1.08594e+006;-1.13343e+006;0;-1.08823e+006;-1.13581e+006;0;-1.09051e+006;-1.1382e+006;0;-1.0928e+006;-1.14059e+006;0;-1.09509e+006;-1.14298e+006;0;-1.09739e+006;-1.14537e+006;0;-1.09969e+006;-1.14777e+006;0;-1.10199e+006;-1.15017e+006;0;-1.10429e+006;-1.15257e+006;0;-1.10659e+006;-1.15498e+006;0;-1.1089e+006;-1.15739e+006;0;-1.11121e+006;-1.1598e+006;0;-1.11352e+006;-1.16221e+006;0;-1.11583e+006;-1.16462e+006;0;-1.11815e+006;-1.16704e+006;0;-1.12047e+006;-1.16946e+006;0;-1.12279e+006;-1.17188e+006;0;-1.12511e+006;-1.17431e+006;0;-1.12744e+006;-1.17674e+006;0;-1.12976e+006;-1.17917e+006;0;-1.13209e+006;-1.1816e+006;0;-1.13443e+006;-1.18403e+006;0;-1.13676e+006;-1.18647e+006;0;-1.1391e+006;-1.18891e+006;0;-1.14144e+006;-1.19135e+006;0;-1.14378e+006;-1.1938e+006;0;-1.14613e+006;-1.19625e+006;0;-1.14848e+006;-1.1987e+006;0;-1.15083e+006;-1.20115e+006;0;-1.15318e+006;-1.2036e+006;0;-1.15553e+006;-1.20606e+006;0;-1.15789e+006;-1.20852e+006;0;-1.16025e+006;-1.21098e+006;0;-1.16261e+006;-1.21345e+006;0;-1.16497e+006;-1.21592e+006;0;-1.16734e+006;-1.21839e+006;0;-1.16971e+006;-1.22086e+006;0;-1.17208e+006;-1.22333e+006;0;-1.17445e+006;-1.22581e+006;0;-1.17683e+006;-1.22829e+006;0;-1.17921e+006;-1.23077e+006;0;-1.18159e+006;-1.23326e+006;0;-1.18397e+006;-1.23575e+006;0;-1.18636e+006;-1.23824e+006;0;-1.18875e+006;-1.24073e+006;0;-1.19114e+006;-1.24322e+006;0;-1.19353e+006;-1.24572e+006;0;-1.19593e+006;-1.24822e+006;0;-1.19832e+006;-1.25073e+006;0;-1.20072e+006;-1.25323e+006;0;
